MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;17.anticorr1.tree;17;136;0;53;0.000282;1805.603981;1805.392000;3415;20878339;0;0;htc-cmp001;Thu Mar 23 13:01:36 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;7.anticorr3.tree;7;21;0;0;0.000022;0.011150;0.011000;631;3565;0;0;htc-cmp001;Thu Mar 23 13:02:03 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;7.anticorr1.tree;7;21;0;1;0.000026;0.000833;0.000000;89;818;0;0;htc-cmp001;Thu Mar 23 13:02:03 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;5.anticorr3.tree;5;10;0;0;0.000014;0.000102;0.000000;67;146;0;0;htc-cmp001;Thu Mar 23 13:02:03 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;5.anticorr2.tree;5;10;0;0;0.000017;0.000074;0.000000;28;82;0;0;htc-cmp001;Thu Mar 23 13:02:04 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;5.anticorr1.tree;5;10;0;0;0.000012;0.000078;0.000000;47;116;0;0;htc-cmp001;Thu Mar 23 13:02:04 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;12.anticorr2.tree;12;66;0;3;0.000063;89.499523;89.488000;5209;866936;0;0;htc-cmp001;Thu Mar 23 13:03:34 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;10.anticorr2.tree;10;45;0;3;0.000044;1.117955;1.117000;1955;75929;0;0;htc-cmp001;Thu Mar 23 13:03:36 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;10.anticorr1.tree;10;45;0;4;0.000053;0.879368;0.878000;2156;65292;0;0;htc-cmp001;Thu Mar 23 13:03:37 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;12.anticorr1.tree;12;66;0;18;0.000070;5.721308;5.720000;1638;264501;0;0;htc-cmp001;Thu Mar 23 13:03:43 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;10.anticorr3.tree;10;45;0;0;0.000039;3.684800;3.684000;2283;113784;0;0;htc-cmp001;Thu Mar 23 13:03:46 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;12.anticorr3.tree;12;66;0;0;0.000056;442.701401;442.655000;6780;1438078;0;0;htc-cmp001;Thu Mar 23 13:07:49 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;15.anticorr2.tree;15;105;0;16;0.000116;3635.184608;3634.827000;10299;10911442;0;0;htc-cmp001;Thu Mar 23 13:12:04 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;15.anticorr2.tree;15;105;0;7;0.000141;6712.697676;6712.040000;11836;14434954;0;0;htc-cmp001;Thu Mar 23 13:55:34 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;7.anticorr2.tree;7;21;0;1;0.000021;0.001990;0.001000;220;1474;0;0;htc-cmp001;Thu Mar 23 14:11:56 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;7.anticorr3.tree;7;21;0;0;0.000020;0.013566;0.013000;684;3772;0;0;htc-cmp001;Thu Mar 23 14:11:56 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;7.anticorr2.tree;7;21;0;1;0.000024;0.002276;0.002000;211;1594;0;0;htc-cmp001;Thu Mar 23 14:11:56 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;7.anticorr1.tree;7;21;0;4;0.000021;0.000904;0.000000;103;881;0;0;htc-cmp001;Thu Mar 23 14:11:57 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;5.anticorr3.tree;5;10;0;0;0.000012;0.000110;0.000000;82;164;0;0;htc-cmp001;Thu Mar 23 14:11:57 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;5.anticorr1.tree;5;10;0;1;0.000014;0.000046;0.000000;18;64;0;0;htc-cmp001;Thu Mar 23 14:11:57 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;5.anticorr2.tree;5;10;0;0;0.000016;0.000091;0.000000;56;132;0;0;htc-cmp001;Thu Mar 23 14:11:57 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;12.anticorr1.tree;12;66;0;9;0.000067;11.020788;11.019000;2202;349227;0;0;htc-cmp001;Thu Mar 23 14:12:10 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;12.anticorr2.tree;12;66;0;6;0.000090;66.537639;66.531000;4425;735848;0;0;htc-cmp001;Thu Mar 23 14:13:17 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;10.anticorr2.tree;10;45;0;2;0.000059;1.098599;1.098000;2092;82401;0;0;htc-cmp001;Thu Mar 23 14:13:19 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;10.anticorr1.tree;10;45;0;5;0.000049;0.377429;0.376000;1370;50662;0;0;htc-cmp001;Thu Mar 23 14:13:19 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto2;10.anticorr3.tree;10;45;0;0;0.000048;9.413726;9.412000;3814;161080;0;0;htc-cmp001;Thu Mar 23 14:13:29 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto10;15.anticorr1.tree;15;105;0;33;0.000138;669.001782;668.934000;4604;6023174;0;0;htc-cmp001;Thu Mar 23 14:14:34 2023
